lq,hq
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00190_洇00190_038.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00190_原00190_038.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00190_洇00190_047.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00190_原00190_047.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00191_洇00191_004.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00191_原00191_004.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00191_洇00191_005.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00191_原00191_005.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00191_洇00191_011.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00191_原00191_011.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00191_洇00191_017.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00191_原00191_017.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00053_洇00053_001.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00053_原00053_001.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00192_洇00192_003.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00192_原00192_003.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00192_洇00192_020.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00192_原00192_020.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00192_洇00192_034.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00192_原00192_034.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00192_洇00192_040.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00192_原00192_040.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00192_洇00192_041.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00192_原00192_041.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00192_洇00192_046.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00192_原00192_046.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00192_洇00192_048.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00192_原00192_048.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00192_洇00192_049.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00192_原00192_049.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00192_洇00192_053.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00192_原00192_053.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00192_洇00192_060.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00192_原00192_060.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00192_洇00192_066.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00192_原00192_066.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00192_洇00192_071.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00192_原00192_071.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00192_洇00192_082.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00192_原00192_082.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00192_洇00192_098.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00192_原00192_098.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00192_洇00192_103.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00192_原00192_103.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00192_洇00192_104.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00192_原00192_104.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00192_洇00192_106.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00192_原00192_106.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00192_洇00192_115.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00192_原00192_115.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00193_洇00193_013.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00193_原00193_013.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00193_洇00193_023.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00193_原00193_023.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00193_洇00193_028.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00193_原00193_028.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00193_洇00193_035.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00193_原00193_035.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00193_洇00193_040.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00193_原00193_040.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00193_洇00193_045.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00193_原00193_045.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00193_洇00193_054.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00193_原00193_054.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00194_洇00194_003.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00194_原00194_003.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00194_洇00194_005.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00194_原00194_005.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00194_洇00194_014.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00194_原00194_014.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00194_洇00194_019.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00194_原00194_019.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00194_洇00194_038.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00194_原00194_038.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00194_洇00194_049.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00194_原00194_049.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00194_洇00194_051.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00194_原00194_051.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00194_洇00194_054.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00194_原00194_054.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00194_洇00194_068.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00194_原00194_068.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00194_洇00194_072.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00194_原00194_072.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00195_洇00195_001.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00195_原00195_001.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00195_洇00195_013.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00195_原00195_013.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00195_洇00195_019.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00195_原00195_019.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00195_洇00195_026.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00195_原00195_026.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00195_洇00195_027.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00195_原00195_027.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00195_洇00195_031.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00195_原00195_031.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00195_洇00195_036.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00195_原00195_036.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00195_洇00195_039.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00195_原00195_039.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00195_洇00195_050.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00195_原00195_050.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00195_洇00195_056.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00195_原00195_056.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00195_洇00195_062.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00195_原00195_062.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00195_洇00195_068.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00195_原00195_068.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00195_洇00195_071.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00195_原00195_071.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00195_洇00195_073.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00195_原00195_073.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00195_洇00195_086.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00195_原00195_086.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00196_洇00196_006.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00196_原00196_006.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00196_洇00196_007.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00196_原00196_007.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00196_洇00196_008.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00196_原00196_008.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00196_洇00196_010.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00196_原00196_010.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00196_洇00196_017.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00196_原00196_017.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00196_洇00196_021.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00196_原00196_021.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00196_洇00196_023.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00196_原00196_023.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00196_洇00196_030.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00196_原00196_030.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00196_洇00196_031.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00196_原00196_031.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00196_洇00196_036.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00196_原00196_036.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00196_洇00196_039.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00196_原00196_039.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00196_洇00196_053.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00196_原00196_053.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00196_洇00196_058.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00196_原00196_058.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00196_洇00196_063.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00196_原00196_063.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00196_洇00196_064.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00196_原00196_064.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00196_洇00196_070.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00196_原00196_070.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00196_洇00196_071.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00196_原00196_071.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00196_洇00196_073.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00196_原00196_073.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00196_洇00196_081.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00196_原00196_081.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00196_洇00196_082.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00196_原00196_082.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00197_洇00197_002.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00197_原00197_002.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00197_洇00197_008.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00197_原00197_008.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00197_洇00197_017.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00197_原00197_017.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00197_洇00197_019.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00197_原00197_019.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00197_洇00197_024.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00197_原00197_024.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00197_洇00197_030.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00197_原00197_030.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00197_洇00197_033.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00197_原00197_033.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00197_洇00197_035.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00197_原00197_035.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00197_洇00197_040.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00197_原00197_040.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00197_洇00197_054.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00197_原00197_054.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00198_洇00198_003.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00198_原00198_003.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00198_洇00198_017.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00198_原00198_017.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00198_洇00198_052.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00198_原00198_052.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00198_洇00198_054.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00198_原00198_054.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00198_洇00198_060.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00198_原00198_060.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00198_洇00198_062.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00198_原00198_062.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00198_洇00198_063.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00198_原00198_063.png
/data/xjc/训练集+测试集（首映版）/train/Blue/B/ink/00198_洇00198_074.png,/data/xjc/训练集+测试集（首映版）/train/Blue/B/origin/00198_原00198_074.png
